treat_id,AUC,Cell,Drug,Timepoint,Method,measured_by,drug_id,cell_type1,cell_type2
A549_TRAMETINIB_72h_Resazurin_LT,0.7136972649712504,A549,TRAMETINIB,72h,Resazurin,LT,TRAMETINIB_72h_Resazurin_LT,solid,Lung cancer
K562_MITHRAMYCIN_72h_Resazurin_KI,0.8832822840290723,K562,MITHRAMYCIN,72h,Resazurin,KI,MITHRAMYCIN_72h_Resazurin_KI,suspension,Myeloid
Kelly_BELINOSTAT_144h_Resazurin_SM,1.015969893618911,Kelly,BELINOSTAT,144h,Resazurin,SM,BELINOSTAT_144h_Resazurin_SM,solid,Neuroblastoma
HCT-116_GELDANAMYCIN_72h_XTT_LT,1.27942949119137,HCT-116,GELDANAMYCIN,72h,XTT,LT,GELDANAMYCIN_72h_XTT_LT,solid,Colon cancer
CEM-SS_PIM447_72h_XTT_KI,1.439445516656131,CEM-SS,PIM447,72h,XTT,KI,PIM447_72h_XTT_KI,suspension,Lymphoblastic
MOLT-4_GELDANAMYCIN_72h_XTT_KI,0.8174415464897721,MOLT-4,GELDANAMYCIN,72h,XTT,KI,GELDANAMYCIN_72h_XTT_KI,suspension,Lymphoblastic
Jurkat_GELDANAMYCIN_72h_Trypan Blue_KI,0.7863766175133681,Jurkat,GELDANAMYCIN,72h,Trypan Blue,KI,GELDANAMYCIN_72h_Trypan Blue_KI,suspension,Lymphoblastic
HCT-116_FLUOROURACIL_72h_XTT_LT,1.059759739108264,HCT-116,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,Colon cancer
SK-OV-3_5-AZACITIDINE_72h_H2BRuby_AM,1.366187606044628,SK-OV-3,5-AZACITIDINE,72h,H2BRuby,AM,5-AZACITIDINE_72h_H2BRuby_AM,solid,other
LN-18_5-AZACITIDINE_72h_XTT_LT,1.407853701920967,LN-18,5-AZACITIDINE,72h,XTT,LT,5-AZACITIDINE_72h_XTT_LT,solid,Glioblastoma
SK-N-AS_TOPOTECAN_72h_Resazurin_SM,1.545420669039946,SK-N-AS,TOPOTECAN,72h,Resazurin,SM,TOPOTECAN_72h_Resazurin_SM,solid,Neuroblastoma
MV4;11_ETOPOSIDE_72h_Resazurin_KI,0.06362896805209192,MV4;11,ETOPOSIDE,72h,Resazurin,KI,ETOPOSIDE_72h_Resazurin_KI,suspension,Myeloid
K562_CHLOROQUINE_72h_Trypan Blue_KI,1.032813808652069,K562,CHLOROQUINE,72h,Trypan Blue,KI,CHLOROQUINE_72h_Trypan Blue_KI,suspension,Myeloid
A549_VORINOSTAT_72h_Resazurin_LT,0.4576258853762657,A549,VORINOSTAT,72h,Resazurin,LT,VORINOSTAT_72h_Resazurin_LT,solid,Lung cancer
A431_DASATINIB_72h_Trypan Blue_AM,1.338966045143966,A431,DASATINIB,72h,Trypan Blue,AM,DASATINIB_72h_Trypan Blue_AM,solid,other
TE-671_DOXORUBICIN HCL_72h_XTT_LT,1.508974919581687,TE-671,DOXORUBICIN HCL,72h,XTT,LT,DOXORUBICIN HCL_72h_XTT_LT,solid,other
Jurkat_RSL3_72h_Trypan Blue_KI,0.9156695055715715,Jurkat,RSL3,72h,Trypan Blue,KI,RSL3_72h_Trypan Blue_KI,suspension,Lymphoblastic
Kelly_STAUROSPORINE_72h_Resazurin_SM,0.9922894721973624,Kelly,STAUROSPORINE,72h,Resazurin,SM,STAUROSPORINE_72h_Resazurin_SM,solid,Neuroblastoma
Jurkat_CABOZANTINIB_72h_Trypan Blue_KI,1.513952411339704,Jurkat,CABOZANTINIB,72h,Trypan Blue,KI,CABOZANTINIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
SK-N-AS_SORAFENIB_72h_Resazurin_SM,1.629029303566309,SK-N-AS,SORAFENIB,72h,Resazurin,SM,SORAFENIB_72h_Resazurin_SM,solid,Neuroblastoma
LN-18_DASATINIB_72h_XTT_LT,1.152558245768631,LN-18,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,Glioblastoma
THP-1_PIM447_72h_XTT_KI,0.3896255909706096,THP-1,PIM447,72h,XTT,KI,PIM447_72h_XTT_KI,suspension,Myeloid
